full_text,image_url,label_text,label_gambar,label_gabungan
@kyojindee @Ardalyn_ Ayo kakak dok tetap semangat. Orang miskin goblok sudah saya report. Semoga yg lain mau report juga ram-rame https://t.co/2uq1l380R6,https://pbs.twimg.com/media/Gt5yvVYX0AAG_vb.jpg,0,0,0.0
@kyojindee @Ardalyn_ Barisan pendukungnya udah kaya kultus Orang ngatain goblok kok didukung. https://t.co/WZE9JMLOuO,https://pbs.twimg.com/media/Gt5yvVYX0AAG_vb.jpg,0,0,0.0
@kyojindee @udahsenyumblom @Cryptocium_id Emang cryptocium bikin rungkad winrate aja 20% sok sokan ngaku diatas 80% call banyak yang salah. Dan sukanya ngaku2 x saya aja diblokir padahal saya member lifetime disana. Bajingan penipu david kntol https://t.co/aHpRmGnWV7,https://pbs.twimg.com/media/GuCAROjWwAAGerb.jpg,1,0,1.0
@kyoukai691 @idextratime Emang layak Arsendal hattrick runner-up ternyata fansnya dongo kyk lu https://t.co/tgKfQvlXMO,https://pbs.twimg.com/media/Gr6jrZAWMAA9nNW.jpg,0,1,0.0
@kyrasftr Adanya larangan jadi orang bodoh. Contohnya orang yang ngecounter Natan Odette pake Athena gak beli item anti regen. Pantesan dininja,https://pbs.twimg.com/media/GChZ11JbUAALj1_.jpg,1,0,0.0
@kyubellas @tyskyoong kampungan ,https://pbs.twimg.com/media/Fgj0PqoVsAADCdU.jpg,1,0,1.0
@kyuujirn Abangmu ganteng dik cem mana bisa kek monyet ,https://pbs.twimg.com/media/FlCrdEpagAAJdpu.jpg,0,0,0.0
@kyuujirn Abangmu ganteng dik cem mana bisa kek monyet ,https://pbs.twimg.com/media/FlCrdEpagAAJdpu.jpg,0,0,0.0
@kyuujirn Abangmu ganteng dik cem mana bisa kek monyet ,https://pbs.twimg.com/media/FlCrdEpagAAJdpu.jpg,1,1,1.0
@kznave di aku lebih jelek nah g nya kayak anak alay ,https://pbs.twimg.com/media/FkVkxdxacAAQFD-.jpg,1,0,1.0
@lANZAlNAL @makanbolaplus @makanbolaID kami masih ada darah indo lah kau mana? yang cetak gol lawan Lebanon di piala merdeka itu orang Brazil bodoh yang ga punya darah Malaysia tersiram fakta kau nangis ga?,https://pbs.twimg.com/media/GXT4DDtbgAIPGxP.jpg,1,1,1.0
@lANZAlNAL @slprodaksyen @zairul1406 gue tau rakyat mald0gy itu bego dan bebal tapi lu ini udh kelewatan udh bego gapunya malu itu foto di atas bukan orang prindavan tapi dia orang Indonesia timur bukan kaya timnas mald0gy Foreigners di jadikan pemain timnas,https://pbs.twimg.com/media/GX3VPaFaUAEcsMd.jpg,1,0,1.0
@lANZAlNAL DASAR MALING TOLOL !!! GOBLOKK !!! VEDDRIQ JUGA LU KLAIM TOLOL !!! MALU GOBLOKKK !!!,https://pbs.twimg.com/media/GX5_XSuaUAIsm6A.jpg,1,1,1.0
@lANZAlNAL Kau punya prediction tepat betul Belum tunang lagi pun Cinta monyet je Kesian jugak kat Aiman hampir 1 Malaysia maki dia kalau aku jadi aiman pun saman ,https://pbs.twimg.com/media/FlM7NiJagAAlOY2.jpg,0,0,0.0
@lANZAlNAL Kau punya prediction tepat betul Belum tunang lagi pun Cinta monyet je Kesian jugak kat Aiman hampir 1 Malaysia maki dia kalau aku jadi aiman pun saman ,https://pbs.twimg.com/media/FlM7NiJagAAlOY2.jpg,0,0,0.0
@lANZAlNAL Kau punya prediction tepat betul Belum tunang lagi pun Cinta monyet je Kesian jugak kat Aiman hampir 1 Malaysia maki dia kalau aku jadi aiman pun saman ,https://pbs.twimg.com/media/FlM7NiJagAAlOY2.jpg,1,0,1.0
@la_fiet Gak ada argument lain? Ternyata si orang dari Malang ini benar bodoh.,https://pbs.twimg.com/media/GCnWHNZbkAA0fAm.jpg,1,0,1.0
@lacargante Hi admins aku mau tanya bagian ini yaa! Berkata kasar itu maksudnya gimana yaa? Gaboleh ngatain pakai binatang kayak monyet lo anjing lo gitu juga kah? Terus kalau melanggar apakah akan kena sanksi? Terima kasih sebelumnya! ,https://pbs.twimg.com/media/FeeAV4VagAA4ULo.jpg,1,0,1.0
@lacurnyamemnct @lacurnyamemnct sini memek lu gue gesek pake silet biar penak bisa crot ga malu apa ya ngepublish klo dia lagi sange? ketara banget ga laku nya. ampe jual diri lintas benua wkwkw ,https://pbs.twimg.com/media/FhVafu_UYAAWX3L.jpg,1,0,1.0
@lakelightllily Cantik sekali mom https://t.co/gb2Z9dihw4,https://pbs.twimg.com/media/GusJIPfWcAAO1hH.jpg,0,0,0.0
@laki2bebas @AaronDVankov @zimi95 Kaum pembenci memang biasanya sulit mencerna logika sederhana sekalipun . Untuk itu kurang-kurangilah sifat pembenci supaya jangan jadi bodoh..,https://pbs.twimg.com/media/GXN6NxtbAAA9Xc2.jpg,1,0,1.0
@lakitop @asfan_warah @CiptaApaCips @andywindarto Arab itu monarki. Org goblok jg tau maksud dan konteks ucapan elit PKS ini. Keluarga Atut jadi kepala daerah jg dipilih bkn ditunjuk. Tp semua sepakat dgn sebutan dinasti Atut.,https://pbs.twimg.com/media/GUteY1PbMAEbQ3z.jpg,1,0,1.0
@lala43746294 @viiccc89 Mohon di baca yah Manusia goblok Mending lu klarifikasi ngapain ngurusin talent group orang? Emang bapak lu yang punya JKT? Hidup lu pengangguran apa gimana sih? Suka banget ngurusin hidup orang kek hidup lu benar aja Donatur jga kagak banyak nuntut pula sana pungut sampah aja https://t.co/SlLKdPhkth,https://pbs.twimg.com/media/Gt5QI5CXEAApn1p.jpg,0,0,0.0
@laladeca @Yeti72899174 @pikrachu @rahuvanaputih Orang pinter mana yang katanya membanggakan empati dan menilai orang gapunya tapi masih nge tweet tolol kek gini? Diri lo tuh najis tau gak,https://pbs.twimg.com/media/GCe9RzCbgAANMTm.jpg,1,0,1.0
@laladeca @Yeti72899174 @pikrachu @rahuvanaputih Orang pinter mana yang katanya membanggakan empati dan menilai orang gapunya tapi masih nge tweet tolol kek gini? Diri lo tuh najis tau gak ,https://pbs.twimg.com/media/GCe9RzCbgAANMTm.jpg,1,0,1.0
@laladeca @Yeti72899174 @pikrachu @rahuvanaputih Orang pinter mana yang katanya membanggakan empati dan menilai orang gapunya tapi masih nge tweet tolol kek gini? Diri lo tuh najis tau gak ,https://pbs.twimg.com/media/GCe9RzCbgAANMTm.jpg,1,0,1.0
@lalasourlatte Oooo si paling kontol kan lu nge faktain apa yg dibilang monyong itu pdhal udah jelas apa yg dia ketik itu MELENVENG dari berita asli yaudah gua kasih yg lebih fakta noh ,https://pbs.twimg.com/media/Fjbina2UAAA-C4b.jpg,1,0,1.0
@lamegogosa @Jennifer_bogota @dina_sulaeman @TorahJudaism LW TUH YANG KADRUN DASAR GOBLOK DASAR ZIONIST PESEK DASAR PENJAJAH SOK SOK BELA AGAMA. TAPI BELA YAHUDI EROPA DAN RABI EROPA YANG PRO LGBT DI ISRAHELL GW AHOKER GW PSI GW JOKOWI EMG YA LW GAK BERANI TUNJUKKIN DIRI LW. GW YAKIN LW ORG YG KENAL SAMA GW. CUMA GAK BERANI ,https://pbs.twimg.com/media/F8cx95jbIAAitLz.jpg,1,0,1.0
@lanakaminisama Udah resign dari agustus banh ,https://pbs.twimg.com/media/FkNwl86agAAWWI_.jpg,0,0,0.0
@lancelot_se @meinmokhtar Stakat berhimpun xda pun jd sakai mcm Bersih Mcm baju kuning smpai terbalik kreta polis. Tp madanon zalim bangsat ,https://pbs.twimg.com/media/GujDWIyaoAQ-xy_.jpg,1,0,1.0
@lancelot_se @meinmokhtar Stakat berhimpun xda pun jd sakai mcm Bersih Mcm baju kuning smpai terbalik kreta polis. Tp madanon zalim bangsat https://t.co/iJAoSEq8Nc,https://pbs.twimg.com/media/GujDWIyaoAQ-xy_.jpg,1,0,1.0
@langiiiitttt @jaemcityxmenang @underageadvisor @SimatupangNober @alextham878 Lah trus klo Daniel ngomongin Agama gua knp lu yg sewot .knp gerombolan lu yg sewot .hadehh .. pasukan kontol itu pasukan lu goblokkkk hahaha ,https://pbs.twimg.com/media/FiDJUwnakAE6bxW.jpg,1,0,1.0
@langit_Cer4h @Eppoy89 @partaisompret @ganjarpranowo @basuki_btp Najis amat sebulan nga sampe 2jt nasib cebong emang buat d siksa!!! ,https://pbs.twimg.com/media/Fj5nRMlaMAAtcMd.jpg,1,0,1.0
@langit_Cer4h @Eppoy89 @partaisompret @ganjarpranowo @basuki_btp Najis amat sebulan nga sampe 2jt nasib cebong emang buat d siksa!!! ,https://pbs.twimg.com/media/Fj5nRMlaMAAtcMd.jpg,1,0,1.0
@langitwulan @Aan40705104 @bnsphrxyz Bendera kiri tahun 1948 bendera kanan 1964 ..cm org tolol goblok yg blg thn 1964 duluan eksis,https://pbs.twimg.com/media/GCXRPp8acAAfZ6O.jpg,1,0,1.0
@latresella Iya emg gak mau kl edgarnya msh tolol. Ntar edgar pinteran dia luluh kok,https://pbs.twimg.com/media/GSYYwQmWgAAKKQb.jpg,0,1,1.0
@lauvieepi iri aja monyet ,https://pbs.twimg.com/media/Fkvd5soVsAAzwA7.jpg,1,0,1.0
@lauvieepi iri aja monyet ,https://pbs.twimg.com/media/Fkvd5soVsAAzwA7.jpg,1,1,1.0
@lauvieepi iri aja monyet ,https://pbs.twimg.com/media/Fkvd5soVsAAzwA7.jpg,1,1,1.0
@lavaytera @nesdnym Lu yg salah tangkap lu yg sewot 'bodoh ah' kata lain dr 'bodo amat' &gt; 'bodo dah' &gt; 'bodo ah.' Sama kek anjing&gt;anjir&gt;anjrit&gt;bjir&gt;bjrot. Kalau gini emng cocok sih gw diblng pinter,https://pbs.twimg.com/media/GCcd7qQbwAAHtwL.jpg,0,0,0.0
@lavenderligh ALASAN LU SIBUK NGERJAIN TUGAS INI SG LU PAS NONGKRONG YA BANGSAT DAN ELU SERING KELUAR MALEM ELU KIRA GUA BISA LU KIBULIN? HAH? @lavenderligh MUKAK LU GUA PAMPANG DISINI BAJINGAN! ,https://pbs.twimg.com/media/GaG3lX1b0AAStCd.jpg,1,0,1.0
@lavenderligh DISINI ELU DISURUH KE EKSPEDISI SPX AJA JAWABAN LU NYEPELEIN BANGSAT NANTI SORE DAH NANTI? ITU BARANG CUST YANG ILANG BAJINGAN DAN BISA BISA NYA LU SESANTAI ITU BANGSAT @lavenderligh ,https://pbs.twimg.com/media/GaG1nppb0AQGtX0.jpg,1,0,1.0
@lavenderligh LUCU LU CUPU DRAMA QUEEN LU BANGSAT @lavenderligh ,https://pbs.twimg.com/media/GaG3UhlbEAAUUru.jpg,1,0,1.0
@lavictoiregra @prpivacy lu berdua jangan kayak monyet dulu bisa gak ,https://pbs.twimg.com/media/FjTpSIuVUAIoSEb.jpg,0,0,0.0
@lavienclu Disini aja dah biar tau kebloonannya anak fkip tuh udh lulus dia and lanjut s2 di uny tapi tolol,https://pbs.twimg.com/media/GXb3r2DbsAACCSd.jpg,1,0,1.0
@law4npenipu4n @scroogetheduck @kompascom ETIS NDASMU: say PS PALA LOE PEA say DC DASAR GOBLOK say GM Loe mesti komunitas ini. https://t.co/tSWq5e6Tfe,https://pbs.twimg.com/media/GultG2oXwAAZI9A.jpg,0,1,0.0
@layvindeandra @jawashitpost SIALAN LO NDER JANTUNG GW SAKIT BANGET WOI KAGETT ,https://pbs.twimg.com/media/FlCtAE7akAAMa94.jpg,1,0,1.0
@layvindeandra @jawashitpost asu lo nder https://t.co/3HSASbDVsI,https://pbs.twimg.com/media/FkoMJfOaEAMJ_GM.jpg,0,1,0.0
@lchaeminx si bego,https://pbs.twimg.com/media/GXR0wQzbgAIAL8J.jpg,1,0,0.0
@leaarchv Sesak banget pas baca part ini Yaa Allah dhigo kasian banget benran harga dirinya diinjak sma keluarga rhea sialan ,https://pbs.twimg.com/media/FlElY7VaYAIJEH7.jpg,1,0,1.0
@leaarchv Setan ke Aluna https://t.co/UApLyyJsUc,https://pbs.twimg.com/media/GumnP_3XoAATpVJ.jpg,1,1,1.0
@leeheetell tai bgt gue nangis jam segini:(((((( KANGET BGT CUY ,https://pbs.twimg.com/media/FlQLMC8aYAEyexV.jpg,1,0,1.0
@leekb0124 @nnnverse @FOODFESS2 lu nyebut boti boti gue kira boti iya ya kontol lagian gue gatau jokes tiktok nyebut sari roti sari boti su ,https://pbs.twimg.com/media/Fgd_cq2akAAxiN3.jpg,1,0,1.0
@leekern13 Gausah mewek lu kepala kontol ngetik gemeteran gitu biasa aja. ,https://pbs.twimg.com/media/GA5_bqNacAAORSf.jpg,1,0,1.0
@leekern13 Israel adalah teroris yang sebenarnya hanya orang bodoh yang mendukung zionis israel,https://pbs.twimg.com/media/GCVP7elaQAAuTIQ.jpg,1,1,1.0
@leekern13 Waras lu kontol? ,https://pbs.twimg.com/media/F_xFYSBbkAAuEb1.jpg,1,0,1.0
@leeknowskizu LEE KNOW GUCCI GLOBAL AMBASSADOR #LEEKNOWxGUCCI #LeeKnowGucciGlobalAmbassador ganteng kali jir... https://t.co/azZZ496WGO,https://pbs.twimg.com/media/GusUxgAWYAAXVKQ.jpg,0,0,0.0
@leeknowskizu Meskipun ino selalu ganteng tp 2 foto ini ‍️‍️‍️ LEE KNOW GUCCI GLOBAL AMBASSADOR #LEEKNOWisGUCCI #LEEKNOWxGUCCI https://t.co/nUgVIs5fMk,https://pbs.twimg.com/media/GurDQQ7W0AAVhkO.jpg,0,0,0.0
@leeknowsunda GAMAU ANJING NANTI GW PLONGA PLONGO KAYAK MONYET ,https://pbs.twimg.com/media/FSGEgXfaAAADSwb.jpg,1,0,1.0
@leeknowyr @ecaamnda3 Ohh wkwkw ini kronologinya. Sebagai adek dari ikonic garis keras keknya eca kadang kadang eca lu siu yang kampungan wkwkw. W bilang kalo kehabisan akal mending perbaiki looking atau sebaliknya. Gws dah ,https://pbs.twimg.com/media/FhPYJesUUAIU4ft.jpg,1,0,1.0
@leeminhyung_96 lah elu jg tolol,https://pbs.twimg.com/media/GU_h1fuboAAchiQ.jpg,1,0,1.0
@leeminhyuog spill kelakuan RP Mark Lee jelek a thread. https://t.co/Sb6NWC3MRW,https://pbs.twimg.com/media/GusAa3vX0AAzQzK.jpg,1,0,1.0
@leevnow IBUU BAPAK KAKAKK! ABANAANG KAYAKNYA KESURUAPAN MONYET DEHHH UU AA teriaknya memberi tahu pantes ajaa abang dari tadii diem terus kayak lagi kospley jadi om limbad ,https://pbs.twimg.com/tweet_video_thumb/FJI7I8DakAg7Bi_.jpg,0,0,0.0
@legendsofpjm @Chocolater68681 @rockstarKM_ private sama secret bedain lah kocaghhh. jokers tolol gak punya momen private tanpa kamera agensi sih jadi panas. tantrum jokers panas tantrum gak tantrum gak jokers. selalu tantrum dimana ada tks disitu jokers kepanasan. shipper tantrum plus halu.,https://pbs.twimg.com/media/GYEvl3Jb0AArjR7.jpg,1,1,1.0
@legendsofpjm si sabie naikin ht ngehype ays katanya mek ini beneran sekumpulan tolol semua kah? tp kemarin mintanya jgn di samaratakan,https://pbs.twimg.com/media/GX-lLBBaUAIOZ_s.jpg,0,0,0.0
@lemahkokoronya Apaan alay lu ,https://pbs.twimg.com/media/Fk5IgloaEAATH59.jpg,0,0,0.0
@leminara @Rames___ @ulssmachiatoo dia masih digrup kapan sih? kemaren kan? pada saat malam habis disidang trs terakhir di paginya emang sampe skrg kah masih digrup? wkwk ya org tolol emg gabisa baca sih wajar minim literasi https://t.co/LdpkirvjC6,https://pbs.twimg.com/media/GuQ-rFdbQAAh33d.jpg,1,0,1.0
@leminara @Rames___ @ulssmachiatoo mata lo siwer apa gimana? padahal lo sempat reply loh yg ini ga bisa baca? goblok bgt asli ya lo tau apa bangsat belum 1X24 jam si noya disidang tolol jadi gausah terlalu heran dan drama kalo dia blm keluar disalmine medan kemaren tolol lu ah https://t.co/SglezDKIZX,https://pbs.twimg.com/media/GuSTnkCaQAATI6c.jpg,1,0,1.0
@leminara @Restiaa__ @Rames___ @ulssmachiatoo emang lu tolol bin goblok berkali kali gue bilang ini ternyata masih batu emgnya lo yg goblok kan? https://t.co/9y5Q7RIvM8,https://pbs.twimg.com/media/GuSTnkCaQAATI6c.jpg,1,0,1.0
@lemoniloenakloc kita emang konsepnya ykka kak (yang kabupaten kabupaten aja) maaf yh kl kampungan ,https://pbs.twimg.com/media/Ff3z2AWVEAEJB_O.jpg,0,0,0.0
@lenbina brin lo terharu nggak? messa bisa ngetik seperti tidak goblok karena cinta gitu?,https://pbs.twimg.com/media/GVXFd3maMAIiHVP.jpg,0,0,0.0
@lensaRTV Tidak ada pembenaran dari orang² tolol yg turun ke lapang. Tapi ada tambahan info untuk akar masalahnya. Intinya ada oknum Steward yg cat calling bilang ke adik si cwe mau dipake sama 4 org (waktu pertandingan lawan port FC),https://pbs.twimg.com/media/GYLeQSUakAErE62.jpg,1,0,0.0
@lenvely ini sayang https://t.co/qq7k5cn6Wz,https://pbs.twimg.com/media/GusRk_FW4AALzag.jpg,0,0,0.0
@leosunstuffy025 kaa ak izin ikutan yaaa awal ak suka sama haechan itu gara-gara ak liat perform dream pas dive into you rill pas nonton itu tuh salfok sama haechan karena dia gamau diem naik-naik sofa dan gara itu kepo sama dia dan yapppp akhirnya sampe sekarang sayang sama haechan https://t.co/bXpuP2QEwe,https://pbs.twimg.com/media/GutmWHOboAI26hk.jpg,0,0,0.0
@lesbifomo @rumahpeyot @E32bmw2nd @pengelabuan Yg gw minta DATA BUKAN ARTIKEL GOBLOKKKK !! Ni gw kasih contoh datanya gak usah pake bahasa inggris karena otak lu aja dongo Coba sekarang mana data mu? https://t.co/bkshWoXl3u,https://pbs.twimg.com/media/Gt7-NYTXUAAYqnw.jpg,0,0,0.0
@letratangsa lu tolol ya? gw perhatiin byk jg ye lu ngmg was wes wos bhs inggris pdhl lu yg freak jbjb tweet org perkara AYAM GEMBUS,https://pbs.twimg.com/media/GVFlG-vaEAEPQ1a.jpg,1,0,1.0
@levoski80 @aingriwehuy Indo vs Saudi ( 1 Draw - 1 Win ) lantas kenapa kita berbanding jauh dari mereka hasilnya? padahal secara aspek statistik kita unggul dari saudi. objektif sikit lah kalo mikir bukan yg kyk lu sebut poinnya dongo. https://t.co/JnzIggEeIq,https://pbs.twimg.com/media/GtK-rPibMAczRmL.jpg,0,0,0.0
@lexanderA_ @Alex66392072 @narkosun @alex_hunter146 Tolol lu buzzer bencong bau kontol,https://pbs.twimg.com/media/GCn9zzoaUAApMuY.jpg,1,1,1.0
@lexanderA_ @Alex66392072 @narkosun @alex_hunter146 Tolol lu buzzer bencong bau kontol ,https://pbs.twimg.com/media/GCn9zzoaUAApMuY.jpg,1,0,1.0
@lexanderA_ @Alex66392072 @narkosun @alex_hunter146 Tolol lu buzzer bencong bau kontol ,https://pbs.twimg.com/media/GCn9zzoaUAApMuY.jpg,1,0,1.0
@lffyytaro Update akulah si pembeli bodoh itu,https://pbs.twimg.com/media/GCR9DW1boAA4d4l.jpg,0,0,0.0
@lia_mecca1 tak panggilin yg sipit sebelah ayaaahhhhh tlgggg ,https://pbs.twimg.com/media/GAtGce8aAAACXdx.jpg,0,0,0.0
@liaasister Bajingan bangsat negara. Dengan entengnya bacot berkata https://t.co/vH3L4wIff6,https://pbs.twimg.com/media/GtlBLmAaIAApKaW.jpg,1,1,1.0
@liaasister Keluarga Jokowi diributin dibilang dinasti lalu knapa ini tdk kalian ributin yg jelas2 dinasti kalian waras atau goblok akut,https://pbs.twimg.com/media/GWue4JpXQAA4tL5.jpg,1,0,1.0
@liaasister Rmh mrk masih ada kali cuma ngungsi aja Ntr iran yemen rata juga pd balik lagi wkwkkwkwk Lah rumah gaza gmn? RATA Wkkwkwkwkwkwkwkwkkwk goblok lo https://t.co/5B5jAbWeap,https://pbs.twimg.com/media/GuCSVLfbsAAI_XI.jpg,0,0,0.0
@liaasister Tidak ada PTUN Kau dengar bajingan Tidak ada https://t.co/xe7qhmYi36,https://pbs.twimg.com/media/GtlgMf5a4AAqA8d.jpg,1,1,1.0
@liandhanyy Yg lu kira tutup tato itu bekas memar krna suntik infus terus terusan dr juni sampe skrg liat pakek mata lu tngannya merah dan ada kapasnya. aneh bgt lu percaya jake tatoan. Engene bukan sih lu kok goblok,https://pbs.twimg.com/media/GXcBRRAasAAQ-Fd.jpg,0,0,0.0
@lifesopathetic @ceciliatoumahuw gabakal dibales sama si cewe tolol soanya nyokapnya aja malu punya anak otaknya dangkal https://t.co/12adfCIR9s,https://pbs.twimg.com/media/GuNPZ0gagAQuKnk.jpg,1,1,1.0
@lifeupdateazka @alimontwt ini dia godaan setan ny https://t.co/KK6U4pJ9xc,https://pbs.twimg.com/media/GuqcSqIXIAAdS8w.jpg,0,0,0.0
@lilaccountz Nggak juga. Ini rakyat ada yang gendut ,https://pbs.twimg.com/media/GfIZdgxbgAAC2G1.jpg,1,0,1.0
@lilginevra @jmnnluvr @NEVERTHELESS1_3 PROOFNYA UDA DISINI KONTOL. goblok bgt dah lu. Apus tweet lu. Lu fitnah ya jatohnya. Ato lu pengen fave lu dua2nya didrag? ,https://pbs.twimg.com/media/F-vsXWkaUAAHzal.jpg,0,0,0.0
@lilkiddiepie kayak monyet?? ,https://pbs.twimg.com/media/FUEPUQGakAEVlIV.jpg,0,0,0.0
@lilkittxen header kok item putih doang monoton banget kaya idup lo wibu ,https://pbs.twimg.com/media/FfKjJb6akAEbibV.jpg,0,0,0.0
@lilmanroe njir patrick dongo https://t.co/u6ml7phcKh,https://pbs.twimg.com/media/Gutf648boAE8I-c.jpg,0,1,0.0
@linolilo Tai km ,https://pbs.twimg.com/media/Fk40pPeakAAduBK.jpg,1,0,1.0
@linonyang_ ganteng banget suami orang LEE KNOW GUCCI GLOBAL AMBASSADOR #LEEKNOWisGUCCI #LEEKNOWxGUCCI https://t.co/l9mIjz7T8I,https://pbs.twimg.com/media/Gur-_BJWwAAi9Q8.jpg,0,0,0.0
@linskinjournal @AzaleaHijab_ID Alasan kenapa aku pengen hampersnya karena produk azalea itu bagus bangettt katanya jadi aku penasaran pengen coba itu pruduk bismillah dapet biar bisa cobain produknya#azalearosewater https://t.co/HBvGR6ljYa,https://pbs.twimg.com/media/FlO01eXacAEeWkI.jpg,0,0,0.0
@linskinjournal @AzaleaHijab_ID Done all rules kaka kenapa aku pengen hampersnya?jawabannya karna azalea bagus bgtt produknya tapi aku baru nyobain rose water nya pengen juga cobain produknya yg lainnya apalagi azalea juga brand lokal support terus brand lokal #azalearosewater https://t.co/qLCwqRusgz,https://pbs.twimg.com/media/FlO01eXacAEeWkI.jpg,0,0,0.0
@lionelpepssi10 @BUJANGENAM0 @Robert47011121 @anothabai @pedriism @idextratime Username lu bawa2 pemain kok bahas club penyepong ronaldo kw 07 emg tolol bin idiot https://t.co/bja2QwropB,https://pbs.twimg.com/media/GusZuvVWYAEI5U2.jpg,1,0,1.0
@lioyeager @cantieknya @periwinkiss @convomfs Gak apple to apple block Satu imigran gelap berkedok pengungsi yang sudah dibantu tapi ngelunjak..dan berpotensi kriminal tapi dibela sama aktivis Sosmed goblok yg mengecam warga Aceh yg brhadapan lgsng dg mereka Yg satunya yg kriminal sudah pasti ada hukumannya di Indonesia,https://pbs.twimg.com/media/GCajzerawAA4yzU.jpg,0,0,0.0
@liputan6dotcom Goblok. Setiap rencana kejahatan itu taknpernah sempurna. Dasar PKI tukang fitnah..! Keturunannya sama saja gen fitnah diturunkan Pastikan pilih partai anti PKI presiden bukan keturunan PKI ,https://pbs.twimg.com/media/F7UbHmvbMAASEb3.jpg,1,0,1.0
@liputan6dotcom Ini vitamin buat orang... Yg percaya goblok..!!,https://pbs.twimg.com/media/GUvqlC2a8AANk1k.jpg,0,0,0.0
@liputan6dotcom Yang disebutkan Gibran SGIE sejatinya kalau bahasa inggris harus di eja ES JI AI I jadi yang goblok Gibran nya,https://pbs.twimg.com/media/GCEojQMaYAAhcig.jpg,1,0,1.0
@litcookiedough Maaf kl anti kritik soalnya banyak yg tolol sih,https://pbs.twimg.com/media/GR5GeZYaUAACwyp.jpg,0,0,0.0
@literarybase Jelek banget najis ,https://pbs.twimg.com/media/FkR5DkOaAAEKmdL.jpg,1,0,1.0
@literarybase Jelek banget najis ,https://pbs.twimg.com/media/FkR5DkOaAAEKmdL.jpg,1,0,1.0
@literarybase diskon 50% cuman ada di matraman trs kehabisan stok yg di matraman alhasil co yg di tangsel cuman dapet 25% tp gpp walaupun anjing dikit ️ https://t.co/7Ux3qXev1r,https://pbs.twimg.com/media/FlHf4piaUAEVRTO.jpg,0,0,0.0
@litheary Boleh Ini untuk kamu Ra sayang. https://t.co/oR1pF7jMyG,https://pbs.twimg.com/media/Gur5z6AXkAATeKc.jpg,0,0,0.0
@littIemissbaker HAH IYA TAH? lupa rasss. tp sebelum yuqi kita pernah bikin apasih ini jajan APA NAMANYA pas jadi rp thailand aku jadi Fahtimah :3. terus di heather apa drimis gitu kamu buatin aku bio alay trs aku pake!!! ,https://pbs.twimg.com/media/FkViPt4agAAA0JI.jpg,0,0,0.0
@littIemissbaker HAH IYA TAH? lupa rasss. tp sebelum yuqi kita pernah bikin apasih ini jajan APA NAMANYA pas jadi rp thailand aku jadi Fahtimah :3. terus di heather apa drimis gitu kamu buatin aku bio alay trs aku pake!!! ,https://pbs.twimg.com/media/FkViPt4agAAA0JI.jpg,0,0,0.0
@littIemissbaker HAH IYA TAH? lupa rasss. tp sebelum yuqi kita pernah bikin apasih ini jajan APA NAMANYA pas jadi rp thailand aku jadi Fahtimah :3. terus di heather apa drimis gitu kamu buatin aku bio alay trs aku pake!!! ,https://pbs.twimg.com/media/FkViPt4agAAA0JI.jpg,1,0,1.0
@littleberybery Najis banget circlenya babas pantesan si babas tololnya gak ketulungan. Rey doang emng yg waras ,https://pbs.twimg.com/media/Fj6c6mXacAILE9C.jpg,1,1,1.0
@littleberybery Najis banget circlenya babas pantesan si babas tololnya gak ketulungan. Rey doang emng yg waras ,https://pbs.twimg.com/media/Fj6c6mXacAILE9C.jpg,1,1,1.0
@livingpyre Antara lu yg terkenal atau emang kita sedeket itu najis ,https://pbs.twimg.com/media/Fk6Xu3taYAAb_si.jpg,1,0,1.0
@livingpyre Antara lu yg terkenal atau emang kita sedeket itu najis ,https://pbs.twimg.com/media/Fk6Xu3taYAAb_si.jpg,1,0,1.0
@lizlizzyyyy001 GUE UDAH PUNYA PACAR ASU YAKALI suujonan mulu dah https://t.co/b1k14COsZW,https://pbs.twimg.com/media/Fkdz7F5aAAEZ0r9.jpg,0,1,0.0
@ljnrenjun Dah emang goblok bin tolol. Coba mana gue bilang ga pernah sayaaaaang? Coba dilingkari/disorot kalimatnya. Cubit ya ginjelnya lama2 Buang2 waktu gue ngeladenin bocah ga jelas kek gini wkwk,https://pbs.twimg.com/media/GCkaMiJbYAA4Fbb.jpg,1,0,1.0
@ljunox @mlbbfess Engga ah kak ku insyekyur kalo dipasang️ cupu aku soalnya. Ini ajha deh wkwk ,https://pbs.twimg.com/media/FjVOhDsaYAAVP4Q.jpg,0,0,0.0
@llhaehwe oh sekarang lu gun: kontol suka sm spek momo? ,https://pbs.twimg.com/media/FkCS8r5UYAA5GA8.jpg,1,0,1.0
@llone_ndd Knp tails sm amy dongo bgt https://t.co/vtnQ3tkVz8,https://pbs.twimg.com/media/GuchOjcbQAEyddW.png,0,0,0.0
@lo_myself7 modal dashcam merasa paling bner angkot udah sen su kliatan kelap kelip dari kap mobil loe di video emang gak kliatan faktor dashcam lu murahan kek emak lu yg lonte bangsat emang orang kek gini btw ambil kiri juga salah klo tiba tiba ada kontol bapak lu gimana njeng mikir ,https://pbs.twimg.com/media/Gc-oX-2bUAANR_8.jpg,1,0,1.0
@loafskahaikal malah off kan sialan bgt yak ,https://pbs.twimg.com/media/FkrCt3TUoAEULA-.jpg,1,0,1.0
